cell_id,cell_x,cell_y,cell_z,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
82,-2100.000000000001,-1212.4355652982144,44.0,3.0,25181660.359311964,72413695.56011865,15805630.433207115,2285.451449935461,0.5000440881259411,0.3965258711631169,72413874.2304408,1.4239801566543042,6.578213944327691e-05,False,1604.9742261192855,4.0,25181526.803418413,5276.47563455769,6.075890519225966e-06,-0.0357142857142857,81250000.0,2.269999711828822e-05
83,-2100.000000000001,-1212.4355652982144,44.0,0.0,374286.9899134128,15262837.18811884,2084.9403189733243,1711.96794977601,1.205476263181385,0.989720013183516,15262837.18811884,1.0666638266929855,0.0,False,1604.9742261192855,3.0,374286.9899134128,0.0,0.0001255496006768,-0.0178571428571428,114285714.28571428,0.0001167321199937
84,-2100.000000000001,-1212.4355652982144,44.0,0.0,60218093.90889444,49469842.20846532,138336405.42528296,1308.4586351887476,0.2519155973225263,0.7562151518224887,49472315.712297045,0.8152521167598488,0.1578306385871054,False,1604.9742261192855,3.0,60216847.92581283,5371164.954119778,0.0,0.1071428571428571,58035714.28571428,0.0607622360396455
85,-2100.000000000001,-1212.4355652982144,44.0,3.0,29251967.09440085,35180172.673119925,14024147.931437427,2369.5273499363434,0.1520812098496859,0.4231966271190309,35180530.0137642,1.476364736189997,2.601862418603254e-05,False,1604.9742261192855,8.0,29251879.786912125,5248.597624692411,1.4524766926415183e-05,0.2142857142857142,81250000.0,4.050593679483977e-06
86,-2100.000000000001,-1212.4355652982144,44.0,0.0,5597.6925536130175,25174039.672630604,1366034.8724716972,1491.6084864478942,1.3576641488715513,0.7373582493151207,25174039.672630604,0.9293660061161844,0.0,False,1604.9742261192855,6.0,5597.6925536130175,271.656797109662,4.526220224011329e-05,0.0357142857142857,114285714.28571428,0.0001622684107181
87,-2100.000000000001,-1212.4355652982144,44.0,0.0,78822903.93760373,49187502.78975045,88203647.35873437,729.4752111613205,0.0441163284675439,0.5271087661366968,49188753.48200542,0.4545089879263296,0.0002230444783475,False,1604.9742261192855,7.0,78821377.07387911,7241.849178080649,0.0889846020601451,0.1785714285714285,58035714.28571428,0.0298443056082427
88,-2100.000000000001,-1212.4355652982144,44.0,0.0,24605641.04837884,38469427.50530902,17593227.006202318,1670.9028531782228,0.1085661157713799,0.3258510335034069,38469606.175631166,1.041077685850662,4.129329986593577e-05,False,1604.9742261192855,7.0,24605521.402018227,2830.847144349936,1.5437613655080626e-05,0.1785714285714285,81250000.0,9.28768030294958e-06
89,-2100.000000000001,-1212.4355652982144,44.0,0.0,1483453.736815338,20148742.366701707,7515.163415372257,874.9780123640502,0.352293661956194,0.9321806607239208,20148742.366701707,0.5451663946527573,0.0,False,1604.9742261192855,3.0,1483453.736815338,271.42371938541817,0.0001201432502534,0.2142857142857142,114285714.28571428,0.0001292102958263
90,-1399.9999999999986,2424.871130596429,44.0,0.0,63926675.76191639,23228872.82520029,40251541.05433767,1407.468850938317,0.1176357881245303,0.2348624607731384,23230631.650411803,0.7776292464006578,0.2500937570317774,False,1809.9484522385712,12.0,63925065.66219624,1794481.0815290047,0.0562802216170186,0.1964285714285714,58035714.28571428,0.0
91,-1399.9999999999986,2424.871130596429,44.0,0.0,21567082.45708001,36681172.00704502,36960555.274946906,606.1409181657939,0.0485630924398759,0.286174492126709,36681350.677367166,0.3348940227640791,0.0003168360227788,False,1809.9484522385712,4.0,21566879.826925077,3366.858110765289,2.4262103664988625e-06,0.0,81250000.0,2.5112685526677545e-05
92,-1399.9999999999986,2424.871130596429,44.0,0.0,329655.89002538536,17940401.810348395,2169226.1740451204,1471.848606361532,0.6498557671918456,0.9716101298479256,17940401.810348395,0.8131991850602859,3.33377783704494e-05,False,1809.9484522385712,6.0,329655.89002538536,422.01354197301725,4.971358030186292e-05,0.0892857142857142,114285714.28571428,7.060963772240429e-05
93,-1399.9999999999986,2424.871130596429,44.0,0.0,50254880.24684133,7150330.535961079,63473529.37100415,508.7304684390864,0.033392205448669,0.1970857557051135,7151581.228216048,0.2810745619909124,0.0004210061547355,False,1809.9484522385712,7.0,50253040.34776288,6197.705255115223,0.0,0.1607142857142857,58035714.28571428,0.0
94,-1399.9999999999986,2424.871130596429,44.0,0.0,32587245.400477376,17588816.004168592,12508832.167215362,612.969365633397,0.0996984272265245,0.2779064713382751,17588816.004168592,0.3386667531195528,0.0003499125218695,False,1809.9484522385712,5.0,32586765.90704438,1786.7032213845096,2.9681774655789557e-05,0.1607142857142857,81250000.0,9.729831099702674e-06
95,-1399.9999999999986,2424.871130596429,44.0,0.0,1045405.6531163752,20761069.87568792,4373267.868404627,800.5912315585203,0.1950934053127942,1.0,20761069.87568792,0.4423281947993254,0.0,False,1809.9484522385712,10.0,1045405.6531163752,109.27202334133857,3.844933005545467e-05,0.3214285714285714,114285714.28571428,4.031828658840669e-05
96,-1399.9999999999986,2424.871130596429,44.0,0.0,52105090.29230736,24735779.682018902,65539258.51964628,1387.598384190217,0.0502540229910079,0.2878377101151552,24737689.2995427,0.766650775315736,7.878507463653277e-05,False,1809.9484522385712,5.0,52103603.45121867,7571.311812492268,0.0,0.3035714285714285,58035714.28571428,0.0281401108085093
97,-1399.9999999999986,2424.871130596429,44.0,0.0,33206121.46369256,10723558.30840796,13739694.736233003,904.9821324336712,0.1049910318870635,0.331826421558005,10723558.30840796,0.5000043682539002,0.0002031714503311,False,1809.9484522385712,2.0,33205658.392064363,2830.847144349936,4.268213720636642e-05,0.3035714285714285,81250000.0,1.1872709862315822e-05
98,-1399.9999999999986,2424.871130596429,44.0,0.0,1510370.1093109911,16843316.325792626,712977.1053802457,2135.3181279082323,1.7519561282478422,0.9211243037636058,16843316.325792626,1.1797673714227823,0.0,False,1809.9484522385712,8.0,1510370.1093109911,71.10683157582689,4.455240796700682e-05,0.2857142857142857,114285714.28571428,8.480641196313376e-05
99,-2100.0,1212.435565298214,52.0,0.0,59189302.90728182,35453854.96646029,17585421.268047955,2537.1202936039303,0.0331111099222746,0.3143794788159975,35454541.76973898,1.5807856925768258,0.0001333422228148,False,1604.974226119286,8.0,59187862.40055302,1792694.378307619,0.0673593611210707,0.2857142857142857,58035714.28571428,0.0471717335169947
100,-2100.0,1212.435565298214,52.0,1.0,23682992.813682683,57174335.81624512,29815378.300317984,1646.7059027076136,0.348716202231816,0.4598564136114864,57174335.81624512,1.0260014621476083,0.0001855360590179,False,1604.974226119286,5.0,23682698.20652655,6705.838211665296,1.0269623480946214e-05,0.1428571428571428,81250000.0,2.4218184413689188e-05
101,-2100.0,1212.435565298214,52.0,1.0,1045398.5906142248,1792694.3783076203,2473.506500073034,885.003715430246,0.4312450395472864,0.7733916557767729,1792694.3783076203,0.5514130389309255,0.0,False,1604.974226119286,2.0,1045398.5906142248,0.0,0.0016764546045846,0.0357142857142857,114285714.28571428,5.652480934039684e-05
102,-2100.0,1212.435565298214,52.0,1.0,48778857.489084885,5362761.840975742,53034535.7698401,735.3988864014847,0.0309285480380196,0.2098972363445508,5364369.873874988,0.4581998105848884,7.500937617202151e-05,False,1604.974226119286,5.0,48777920.79916194,5332.231654288247,0.0,-0.0178571428571428,58035714.28571428,0.0336796805605353
103,-2100.0,1212.435565298214,52.0,0.0,22947977.596114453,47404015.63416444,37239335.37359969,1593.706987040665,0.157444329554036,0.4125316547541409,47404372.97480871,0.9929798006128332,0.0002147291845667,False,1604.974226119286,4.0,22947680.403548516,7599.189822357548,4.221721375895478e-06,0.1607142857142857,81250000.0,4.107849392378486e-06
104,-2100.0,1212.435565298214,52.0,0.0,876944.3870738369,22544401.147310864,934118.3740625902,1067.029650856667,1.5027709962768143,0.8205173413947344,22544401.147310864,0.664826657956165,0.0,False,1604.974226119286,9.0,876944.3870738369,93.21288411020056,1.5880538638791953e-05,0.1428571428571428,114285714.28571428,0.0003194138216301
105,-2100.0,1212.435565298214,52.0,0.0,50636658.07562715,42604721.51338779,58393394.741738655,1379.628776728838,0.255353996201667,0.4303113039354868,42606150.8759649,0.8595955961639851,0.1669956017447537,False,1604.974226119286,10.0,50636015.107829146,3585265.8423128324,0.0353738455126792,0.25,58035714.28571428,0.0336796805605353
106,-2100.0,1212.435565298214,52.0,0.0,23966704.704303123,8935632.272778343,8934560.250845512,575.2176842004191,0.2306161718183913,0.3204227990871766,8935632.272778343,0.3583968358116595,0.0003995205753096,False,1604.974226119286,4.0,23966600.270191345,1580.1548893807794,1.999646303779371e-05,0.1428571428571428,81250000.0,6.161774088567729e-06
107,-2100.0,1212.435565298214,52.0,0.0,82687.34247623911,19375897.571904905,1723.0660333238045,3048.76587404196,0.8409712167833336,0.7857891806769415,19375897.571904905,1.8995731049299525,0.0,False,1604.974226119286,4.0,82687.34247623911,150.8552206018867,5.449516036792244e-05,0.1785714285714285,114285714.28571428,0.0011830682938486
108,-2800.0,-4.547473508864641e-13,34.0,0.0,68895790.07270306,51536367.28305936,44101198.3332397,1351.4129642710996,0.0893043730932859,0.5110368224282408,51536367.28305936,0.746658261233712,0.0002255260529965,False,1809.9484522385708,9.0,68894307.73843169,1797406.9649658953,0.1278336262928152,0.0,58035714.28571428,0.0604171962631635
109,-2800.0,-4.547473508864641e-13,34.0,0.0,20958936.696010124,76267350.74386662,24456340.657929342,1893.000264130991,0.4399728604380615,0.5710467533584975,76267350.74386662,1.0458862857611777,0.0001140664558812,False,1809.9484522385708,3.0,20958913.269230347,3874.991067288751,1.3914150163957496e-05,0.0535714285714285,81250000.0,3.3863199771703744e-06
110,-2800.0,-4.547473508864641e-13,34.0,1.0,291678.38256948354,8947793.256946702,3997.9053697232553,2069.2000869901394,1.6784867556023266,0.7509422894396252,8947793.256946702,1.1432370266848884,0.0,False,1809.9484522385708,9.0,291678.38256948354,178.67032213845096,0.0007428772713028,0.125,114285714.28571428,0.0002944070585433
111,-2800.0,-4.547473508864641e-13,34.0,0.0,53381283.87501857,73921166.30591355,73913058.9831346,994.0060361989764,0.2111088314965825,0.5442029411964212,73922595.66849066,0.5491902462578839,0.2224946792331915,False,1809.9484522385708,7.0,53380907.15441112,10729041.332374517,0.0604171962631635,0.1607142857142857,58035714.28571428,0.0560348604409414
112,-2800.0,-4.547473508864641e-13,34.0,0.0,26126100.49628023,70344956.89401004,16086800.40433038,2806.7178340545747,0.425681909598527,0.6076406303785998,70344956.89401004,1.5507170000246056,2.064750253648161e-05,False,1809.9484522385708,4.0,26125941.654637475,4438.880043595995,0.0,0.1607142857142857,81250000.0,1.1830053166911334e-05
113,-2800.0,-4.547473508864641e-13,34.0,0.0,291973.8453392136,22956602.594835177,7420.513908279471,725.5542708853696,0.4030379677669516,0.805820627489233,22956602.594835177,0.4008701297476144,0.0001998401278976,False,1809.9484522385708,9.0,291973.8453392136,893.3509374822075,0.0002584650086131,0.0714285714285714,114285714.28571428,0.0003698747635003
114,-2800.0,-4.547473508864641e-13,34.0,0.0,76838409.01947959,42042984.740390345,47675470.24960954,1633.2985030299876,0.1049753158812804,0.510401001859732,42044564.89527973,0.9024005634027312,4.384105666187057e-05,False,1809.9484522385708,1.0,76837310.1322727,3581128.546893781,0.0,0.2142857142857142,58035714.28571428,0.0717987658518737
115,-2800.0,-4.547473508864641e-13,34.0,0.0,18464149.212312456,50977310.56489399,54547461.66159171,994.0060361989756,0.3233590990015063,0.4354022236744463,50977489.235216126,0.5491902462578834,0.0002920951741662,False,1809.9484522385708,7.0,18463953.33093818,4383.124023865435,9.894775425095462e-06,0.125,81250000.0,8.592552444971256e-06
116,-2800.0,-4.547473508864641e-13,34.0,0.0,232867.79952211445,3583602.053393857,7777.860144495999,468.8752499332844,0.5652459472010805,0.666715969795634,3583602.053393857,0.2590544771335187,0.0004970070312236,False,1809.9484522385708,2.0,232867.79952211445,893.3516106922548,0.0001989990771679,-0.0178571428571428,114285714.28571428,0.00025564114976
117,699.9999999999998,-1212.435565298215,32.0,0.0,72534604.71515276,47407711.95490961,58392322.71980583,935.3694825852652,0.1004728608685791,0.5335077335121867,47408069.29555389,0.668121058989475,0.1671599719245552,False,1400.0,2.0,72533601.7637996,1799249.424207013,0.2115908892709826,0.125,58035714.28571428,0.0373952602678205
118,699.9999999999998,-1212.435565298215,32.0,2.0,16768847.318894103,83690498.10009101,28309694.25774448,1618.8200592458986,0.5790879071394701,0.553667574682575,83690676.77041315,1.156300042318499,0.0001549164091874,False,1400.0,8.0,16768817.779410224,5304.3536444229685,6.38107197414831e-06,0.2321428571428571,81250000.0,0.0001103517735954
119,699.9999999999998,-1212.435565298215,32.0,1.0,3195198.7779759443,5371405.17472106,4768.342678007617,1521.344741548931,0.6762306850071576,0.7735084076883003,5371405.17472106,1.0866748153920935,9.998000399920018e-05,False,1400.0,6.0,3195198.7779759443,178.67032213845096,0.0003936193370521,0.0714285714285714,114285714.28571428,9.06108355464052e-05
120,699.9999999999998,-1212.435565298215,32.0,1.0,72108349.57985482,74755346.08225934,68552591.97833683,1841.628764809432,0.0576391168579623,0.6340666524456149,74755346.08225934,1.315449117721023,0.1131901844217391,False,1400.0,4.0,72107526.52866617,1793889.314542859,0.074790520535641,0.1428571428571428,58035714.28571428,0.012254191010663
121,699.9999999999998,-1212.435565298215,32.0,0.0,18447126.08506501,8655657.237890318,2116.1658557961323,242.1781597507756,0.0598447528385681,0.2450983577669915,8655657.237890318,0.1729843998219825,0.0001997403375611,False,1400.0,12.0,18447111.820010297,357.3406442769019,0.0001999298342579,-0.0357142857142857,81250000.0,1.1214420544189846e-05
122,699.9999999999998,-1212.435565298215,32.0,0.0,97743.96211368412,15917764.02578232,3541.5396620878064,3307.655487295885,1.0120609802121552,0.9388096787757172,15917764.02578232,2.362611062354204,0.0,False,1400.0,4.0,97743.96211368412,0.0,8.664112495095734e-05,0.2142857142857142,114285714.28571428,0.0003125376768516
123,699.9999999999998,-1212.435565298215,32.0,0.0,61895115.56800053,64994562.58553467,80779718.16346246,1556.3472961834177,0.210627470311692,0.5855131418940765,64995991.94811177,1.1116766401310123,0.0002469812108429,False,1400.0,10.0,61894791.98214463,16091.73125540736,0.012254191010663,-0.0178571428571428,58035714.28571428,0.0898324129245569
124,699.9999999999998,-1212.435565298215,32.0,2.0,15010984.468588663,79563339.29280104,31608525.05556242,1316.0796294572629,0.1133000550055656,0.44213010933809,79563339.29280104,0.9400568781837592,0.0001609412119693,False,1400.0,5.0,15010957.51958355,7928.652456769172,1.4464387268051876e-05,0.0178571428571428,81250000.0,0.000102316002891
125,699.9999999999998,-1212.435565298215,32.0,0.0,2393331.3672195007,16454068.13601851,3595.7218148053626,1794.7565911851395,0.8374550582264658,0.93448520899696,16454068.13601851,1.2819689937036711,0.0,False,1400.0,8.0,2393331.3672195007,0.0,9.603907681227244e-05,-0.0357142857142857,114285714.28571428,6.623497894804619e-05
126,2100.0000000000005,-1212.435565298215,58.0,3.0,66835073.93061804,23234121.42282497,77765697.90149327,897.0036657256975,0.1113870566292766,0.457661448979176,23236773.599647183,0.5588897635413055,0.0002973705288452,False,1604.974226119286,12.0,66833079.28851415,3586968.9115046216,0.0,0.0892857142857142,58035714.28571428,0.0298203224960029
127,2100.0000000000005,-1212.435565298215,58.0,0.0,17344068.015532196,45893686.16321531,24737895.847874694,820.2676482386881,0.7977258767168948,0.3835191579681878,45894551.636816144,0.5110783929671178,0.0002210614154359,False,1604.974226119286,9.0,17344029.64941037,4355.246014000157,2.703631250242377e-05,0.0357142857142857,81250000.0,1.006518716983175e-05
128,2100.0000000000005,-1212.435565298215,58.0,0.0,4037514.351735062,22578279.37868929,4988.900948563236,1040.4052426587562,0.8116089373128538,0.960882261137893,22578279.37868929,0.6482379752442395,3.332906280324289e-05,False,1604.974226119286,9.0,4037514.351735062,284.06316698823235,9.381817182306226e-05,0.0535714285714285,114285714.28571428,2.2484493537618366e-05
129,2100.0000000000005,-1212.435565298215,58.0,3.0,79618926.75321716,38467311.33945325,21436329.23920493,906.020525213666,0.0205857120442972,0.4047370467761272,38467490.009775385,0.5645078347484491,7.805384170452402e-05,False,1604.974226119286,12.0,79616251.88746859,4053.6613894538136,0.0596406449920058,0.25,58035714.28571428,0.0
130,2100.0000000000005,-1212.435565298215,58.0,0.0,13095989.739697874,75432126.82412162,28306025.81500916,1703.3841858884723,0.8599281698203942,0.5239511723728074,75432126.82412162,1.0613156013147544,0.00010000500025,False,1604.974226119286,9.0,13095916.70528956,5991.156923111492,1.5232147953102588e-05,0.3392857142857143,81250000.0,2.681099155204674e-05
131,2100.0000000000005,-1212.435565298215,58.0,1.0,3576590.1672190954,14304178.72195766,3394.7361205386,938.1502788973658,0.344937452499026,0.9153559741455524,14304178.72195766,0.5845266943418441,0.0,False,1604.974226119286,1.0,3576590.1672190954,0.0,0.000210344365886,0.2321428571428571,114285714.28571428,0.0001947250372921
132,2100.0000000000005,-1212.435565298215,58.0,0.0,46158949.02856753,44390737.93149361,75979117.59441113,1885.4102570490093,0.058302301568948,0.5095761210849574,44393155.68197395,1.1747293049108944,0.0001999999999999,False,1604.974226119286,1.0,46158144.18579521,3585924.767581656,0.0,0.2142857142857142,58035714.28571428,0.0298203224960029
133,2100.0000000000005,-1212.435565298215,58.0,0.0,26061835.604276232,59631471.28192453,10442511.2515871,2086.980630636202,0.8431928907425006,0.5714503408992408,59631471.28192453,1.3003203395249363,3.422439302435334e-05,False,1604.974226119286,1.0,26061786.350548256,4081.539399319093,1.0198953487651716e-05,0.2857142857142857,81250000.0,2.199778031129232e-05
134,2100.0000000000005,-1212.435565298215,58.0,1.0,1070236.3035696873,10725135.996886062,7147827.507697398,1081.8434617851603,0.3943651213919724,0.8883758804419092,10725135.996886062,0.674056594915534,0.0,False,1604.974226119286,9.0,1070236.3035696873,0.0,9.840700489312572e-05,0.1071428571428571,114285714.28571428,0.0002139089519308
135,-6.821210263296962e-13,-2424.871130596428,54.0,2.0,64244767.71331109,19659106.9471567,47675855.46826368,2130.0034736891507,0.1173235920482367,0.3321654008180912,19661072.32070023,1.3271262796782406,0.2502536882029715,False,1604.9742261192855,2.0,64243223.52147429,1797613.5132979015,0.0,0.0,58035714.28571428,0.0140397862853221
136,-6.821210263296962e-13,-2424.871130596428,54.0,0.0,23260211.080848373,44108618.85273992,24734528.98976393,2201.030880253955,0.1951515850485227,0.3826318149514436,44108618.85273992,1.3713808262054727,1.3009481337419155e-05,False,1604.9742261192855,5.0,23260041.44532561,4768.342678007617,5.190649403400455e-06,-0.0714285714285714,81250000.0,1.7098627158933803e-05
137,-6.821210263296962e-13,-2424.871130596428,54.0,2.0,598734.3407964521,16951916.7347269,2259470.88224195,1971.664731305725,0.8789913225990204,0.9999999999892276,16951916.7347269,1.2284712733817982,3.333017366669427e-05,False,1604.9742261192855,6.0,598734.3407964521,225.70985280874245,3.1330008681500925e-05,-0.0357142857142857,114285714.28571428,3.6817125244364674e-05
138,-6.821210263296962e-13,-2424.871130596428,54.0,0.0,69374567.61178255,30099887.25154215,30089334.300273035,1860.5293991972185,0.1731227163228887,0.373480478833532,30100065.921864294,1.1592269638471686,0.0005591959821699,False,1604.9742261192855,1.0,69372615.32899271,10910.291913392284,0.0296788334303745,0.0892857142857142,58035714.28571428,0.0280795725706442
139,-6.821210263296962e-13,-2424.871130596428,54.0,0.0,45595755.74970304,8661620.51680356,1787775.243317339,3958.504371867783,0.2544058624976575,0.3613770902496597,8661620.51680356,2.4663974707177494,2.6019301172451327e-05,False,1604.9742261192855,8.0,45595426.84117335,4561.794346003888,6.839450863573521e-05,0.125,81250000.0,2.5953247017002274e-06
140,-6.821210263296962e-13,-2424.871130596428,54.0,1.0,896933.6244314691,17504209.97425336,1374503.108763028,825.050635788253,0.752887909985913,0.9999999924863452,17504209.97425336,0.5140584953710859,0.0,False,1604.9742261192855,4.0,896933.6244314691,0.0,5.951897095944324e-05,-0.0714285714285714,114285714.28571428,8.762346342210992e-05
141,-6.821210263296962e-13,-2424.871130596428,54.0,3.0,45111439.31494288,44387851.32832953,82846698.00435959,814.1089116625536,0.0193233037099569,0.392978299139164,44391190.308430426,0.5072411122956233,0.0002605338442128,False,1604.9742261192855,12.0,45110329.8449476,8664272.693625776,0.0421193588559664,0.3214285714285714,58035714.28571428,0.0
142,-6.821210263296962e-13,-2424.871130596428,54.0,0.0,25927094.5575355,23228158.14391173,22673718.976112098,693.8817880817265,0.1589992526773117,0.2452655378311249,23228158.14391173,0.4323320442095097,0.0004278942960359,False,1604.9742261192855,9.0,25927008.807190426,2830.847144349936,0.0,0.1607142857142857,81250000.0,3.679257901956783e-05
143,-6.821210263296962e-13,-2424.871130596428,54.0,0.0,2305716.1689995974,19815378.700272065,3092169.7367755803,1879.4512326292197,0.596073696420107,0.9999999792482508,19815378.700272065,1.1710164574876694,0.0,False,1604.9742261192855,4.0,2305716.1689995974,747.186232311223,0.0001066873288514,0.125,114285714.28571428,4.5133124821827966e-05
144,1399.999999999999,-2424.871130596428,54.0,1.0,51172864.77359435,22947138.96510073,21436507.909527067,463.0284065814532,0.1452782177430681,0.213507439125253,22947496.30574501,0.2558240849394207,0.0005945642518046,False,1809.9484522385708,8.0,51171921.24985873,3724.198755042191,0.0402478391599093,0.1607142857142857,58035714.28571428,0.0384587505365525
145,1399.999999999999,-2424.871130596428,54.0,2.0,22974233.41047724,39023386.418162,14292732.419465384,1069.279389921527,0.7280257399624521,0.280757183806186,39023386.418162,0.5907789189239209,3.33377783704494e-05,False,1809.9484522385708,2.0,22974064.386213902,1786.7032213845096,3.351150196858589e-06,0.3571428571428571,81250000.0,1.2166912397554971e-05
146,1399.999999999999,-2424.871130596428,54.0,3.0,650510.104105141,3579604.1480241306,1072.0219328307055,284.40980262904986,0.3159318991087299,0.7127861789381112,3579604.1480241306,0.1571369628108953,0.0001993682431251,False,1809.9484522385708,12.0,650510.104105141,357.3406442769019,0.0005987818400475,0.1607142857142857,114285714.28571428,8.615412764883585e-05
147,1399.999999999999,-2424.871130596428,54.0,0.0,32165690.114968423,25011494.50718547,63472457.34907134,781.1132575270149,0.0561046903867543,0.2527761749979607,25011673.17750761,0.4315665766950006,2.0003600648116664e-05,False,1809.9484522385708,10.0,32164958.24851444,1789176.7278845813,0.0,0.2142857142857142,58035714.28571428,0.0
148,1399.999999999999,-2424.871130596428,54.0,0.0,20913196.18013341,24734020.856807377,14298544.90606636,816.7854901181659,0.0558457123355087,0.2678877600580814,24734020.856807377,0.4512755537915754,3.4224887306092475e-05,False,1809.9484522385708,7.0,20913158.25632008,1580.1548893807794,1.373240410767938e-05,0.25,81250000.0,5.069591366787387e-06
149,1399.999999999999,-2424.871130596428,54.0,2.0,491219.59336856514,20186897.95515631,2586624.3766989084,1848.33763548412,1.756404458193805,0.8084039845699603,20186897.95515631,1.0212100975572362,0.0,False,1809.9484522385708,1.0,491219.59336856514,103.35702930122426,3.630778859593457e-05,0.3571428571428571,114285714.28571428,0.0003186046458063
150,1399.999999999999,-2424.871130596428,54.0,3.0,43691953.010531805,26798376.39889212,19649983.358464696,575.0612516984688,0.0315698452921714,0.1839748368477582,26798555.06921425,0.3177224472814265,0.0001333422228148,False,1809.9484522385708,3.0,43691399.664293,3366.858110765289,0.0384587505365525,0.1964285714285714,58035714.28571428,0.0402478391599093
151,1399.999999999999,-2424.871130596428,54.0,3.0,19111088.8325347,33387712.721154176,37517345.03494416,780.8721534594429,0.1058188444918089,0.2526192608109677,33387712.721154176,0.4314333662340763,6.194122867776858e-05,False,1809.9484522385708,3.0,19111067.22907733,2624.298812346206,7.559558984623375e-06,0.3571428571428571,81250000.0,3.351150196858589e-06
152,1399.999999999999,-2424.871130596428,54.0,0.0,1269210.6878018826,19685424.10750768,5033.285394779565,828.0448780400659,0.0999943970741863,0.8715642471898342,19685424.10750768,0.4574963872677853,0.0,False,1809.9484522385708,7.0,1269210.6878018826,143.80815413655893,9.49447728141216e-05,0.1964285714285714,114285714.28571428,0.0003583663538434
153,9.094947017729282e-13,2424.871130596427,40.0,0.0,56096058.70328804,26802815.27893572,70619627.57525362,1350.8890394446785,0.1774092152204778,0.3837009397120332,26804780.65247924,0.8416889302397293,0.0002197772484077,False,1604.974226119285,6.0,56095041.68539997,1795938.3221159785,0.0704833401745539,0.2321428571428571,58035714.28571428,0.0
154,9.094947017729282e-13,2424.871130596427,40.0,0.0,9244189.684855014,10722335.494162856,6884.508533803746,666.7177450875296,0.3728572560105266,0.1614150907872271,10722514.164484994,0.4154071350414182,0.0003996465538045,False,1604.974226119285,6.0,9244169.820608491,2473.506500073034,3.330537021210198e-05,0.1607142857142857,81250000.0,7.785440516064214e-06
155,9.094947017729282e-13,2424.871130596427,40.0,1.0,521758.7962338882,20259663.690005515,658918.7905203649,1374.593863857367,0.5702383869562424,0.949059383602946,20259663.690005515,0.8564585284220037,0.0,False,1604.974226119285,10.0,521758.7962338882,0.0,6.496600341543574e-05,0.2142857142857142,114285714.28571428,3.896911253923747e-05
156,9.094947017729282e-13,2424.871130596427,40.0,1.0,26143330.45203162,59354807.34912753,30091601.2584411,880.421033876275,0.1519422688862247,0.2261794242174051,59357252.97761774,0.5485577397744705,0.0003421498245675,False,1604.974226119285,9.0,26142738.151090957,15114.74561511927,0.0199711302952087,0.375,58035714.28571428,0.1546570389054646
157,9.094947017729282e-13,2424.871130596427,40.0,0.0,11750504.32493997,8935933.857402893,1787775.2433173398,517.1571969543033,0.0368501980732299,0.199304404421362,8935933.857402893,0.3222214964814439,0.0002998247833094,False,1604.974226119285,10.0,11750285.668885771,1401.4845672423285,0.0001780743496356,0.3035714285714285,81250000.0,5.4972504812387545e-05
158,9.094947017729282e-13,2424.871130596427,40.0,0.0,421537.9950226577,17730148.81365071,939.739194588312,773.3008450090874,0.5756564177308753,0.9763675643862784,17730148.81365071,0.4818151172924904,0.0,False,1604.974226119285,8.0,421537.9950226577,0.0,7.097771035520023e-05,0.2857142857142857,114285714.28571428,5.650626603392154e-05
159,9.094947017729282e-13,2424.871130596427,40.0,0.0,38064130.48972178,24734350.31944179,7145562.193283069,405.0324743787338,0.0040109203607227,0.2938722935210611,24734528.98976393,0.2523607343889091,0.0008915813265147,False,1604.974226119285,4.0,38062218.35950925,4411.002033730716,0.0560335879224013,0.25,58035714.28571428,0.0199711302952087
160,9.094947017729282e-13,2424.871130596427,40.0,0.0,12618577.017761664,44109964.58128743,1788612.838908302,722.2068941292688,4.5841257078262565e-05,0.1900938451531836,44109964.58128743,0.4499803687661168,0.0001999733368884,False,1604.974226119285,1.0,12618408.47093222,3668.442735311633,4.610526022240077e-05,0.25,81250000.0,0.0001780743496356
161,9.094947017729282e-13,2424.871130596427,40.0,2.0,688822.0688123052,18709923.44627596,388683.547757744,1060.3197189232287,0.9357704763478514,0.9999999999215704,18709923.44627596,0.6606459478710803,0.0,False,1604.974226119285,10.0,688822.0688123052,0.0,5.358919720960657e-05,0.3214285714285714,114285714.28571428,0.0001110657158892
162,1400.0000000000005,2424.8711305964275,52.0,0.0,69111043.0596091,23231798.70863717,63475852.08519197,1292.1734697041643,0.0334638775602998,0.2757816889173682,23235372.115079943,0.7139283265807848,4.000640102416387e-05,False,1809.9484522385708,12.0,69110380.57275935,1799221.5461971466,0.0206019407097967,0.1071428571428571,58035714.28571428,0.120254153815363
163,1400.0000000000005,2424.8711305964275,52.0,0.0,29446050.074788023,37239664.83623411,25015012.157608517,790.6487389846261,0.0733493734105076,0.3651341736033229,37239664.83623411,0.4368349485349929,7.500000000000001e-05,False,1809.9484522385708,6.0,29445988.543545924,2473.506500073034,0.0,0.1071428571428571,81250000.0,1.981709208955553e-05
